scenario_id,label,category,timestamp_utc,timestamp_unix,relative_s,avg_cqi,cqi_count,cqi_max,cqi_min,duUeIndex,ri_max,sr_detected
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:23.000000Z,1774468463.0,103.0,15.0,37,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:24.000000Z,1774468464.0,104.0,15.0,37,15,15,0,1,1
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:25.000000Z,1774468465.0,105.0,15.0,36,15,15,0,1,2
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:27.000000Z,1774468467.0,107.0,15.0,71,15,15,0,1,3
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:28.000000Z,1774468468.0,108.0,15.0,35,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:29.000000Z,1774468469.0,109.0,15.0,37,15,15,0,1,1
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:30.000000Z,1774468470.0,110.0,15.0,37,15,15,0,1,1
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:31.000000Z,1774468471.0,111.0,15.0,36,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:32.000000Z,1774468472.0,112.0,15.0,37,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:33.000000Z,1774468473.0,113.0,15.0,37,15,15,0,1,0
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:34.000000Z,1774468474.0,114.0,15.0,37,15,15,0,1,3
01,cpu_pinned_50pct,cpu,2026-03-25T19:54:35.000000Z,1774468475.0,115.0,15.0,35,15,15,0,1,0
